"id"	"Uniprot"	"Symbol"	"iBAQ.Mrpl4_1"	"iBAQ.Mrpl4_2"	"iBAQ.Mrpl4_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
431	"P37293"	"NAT2"	20.4706032722949	20.5301243426477	20.0299881270897	15.1958719885099	18.0662984246994	18.0780673932603	3.23015931185425	3.32435825481732	4.11786954737776	0.0292592348469789	0.0045917806930948	0.00692677515533731	0.00141732614900254	4	2.91433266920007	0.246035637940616	1.41619645695608	0.922983580713433	"Significant"	"Significant"	2.33801886234641	1.53373703521959
432	"P37298"	"SDH4"	19.767201650528	21.1524556807842	20.488169650978	21.220281485959	22.2989955523015	20.9645862377625	-1.02534543124426	-1.7925102268654	-2.01698913314516	0.147518813153522	0.0840039681719743	0.0263526502404634	0.0156450211733534	4	2.91433266920007	0.246035637940616	0.490804319251106	0.387636392790502	"Not Significant"	"Not Significant"	1.07570019828946	0.831152590345148
433	"P37299"	"QCR10"	18.3353816309408	18.7944285589238	18.1010318344717	21.326411930855	21.3631380453755	21.4862556437034	-2.9816545318659	-14.2459957962153	-9.70052913415442	0.000141009005999708	2.83110260647397e-05	0.00036675523994893	7.35074551770759e-05	4	2.91433266920007	0.246035637940616	0.0657083074766397	0.141714750247581	"Significant"	"Significant"	4.54804439039543	3.85075314882638
435	"P38064"	"MRPL16"	19.0700160936435	18.9867086808209	18.6906391601311	20.9837757653954	20.8297382172214	20.4505064988557	-1.8388855156257	-9.38915593824168	-6.08498743461234	0.000716961463869395	0.000522771169751981	0.00060238248794227	0.000257780364431588	4	2.91433266920007	0.246035637940616	0.0575370430743124	0.136987604596215	"Significant"	"Significant"	3.28168837128827	3.1445041867013
436	"P38071"	"ETR1"	22.1395238739445	21.4344083275801	21.970671860735	24.3409595054619	24.9621253613865	25.0407201484947	-2.93306698436117	-9.55823397814397	-8.34248794114141	0.000669261596062612	7.46527362797226e-05	0.000582346099721582	0.000114964288287581	4	2.91433266920007	0.246035637940616	0.141247219312191	0.185414650411216	"Significant"	"Significant"	4.12695426925971	3.17440409520659
437	"P38077"	"ATP3"	22.8537473846789	22.7473489119064	22.8978329030201	23.7603016884751	24.4200193085396	23.9538475983875	-1.2117464652656	-6.03400576803504	-3.98495171489384	0.00380290356068917	0.00542472420231256	0.00166278438357072	0.00161785891848903	4	2.91433266920007	0.246035637940616	0.0604927516942415	0.138697507061912	"Not Significant"	"Not Significant"	2.26562233682662	2.41988468789149
438	"P38079"	"YRO2"	18.932347414377	20.6981213294005	19.8648994792655	22.6006407018891	20.2493357078364	22.1387117742659	-1.83110665364947	-2.07675267345373	-2.5420252169327	0.106413312522248	0.0389466085121917	0.0202656316695819	0.00788565642369713	4	2.91433266920007	0.246035637940616	1.16613541282302	0.778321149154734	"Not Significant"	"Significant"	1.40953035489949	0.97300403751752
442	"P38120"	"MRPS9"	20.7240907934647	21.5916300859445	21.9041141895899	22.0444354779874	21.7553994355244	22.267623393335	-0.615874412615872	-1.60862068454124	-1.56973560869946	0.182981855874509	0.16099513998275	0.030747835454113	0.0274370681179061	4	2.91433266920007	0.246035637940616	0.219871168065449	0.230899270555971	"Not Significant"	"Not Significant"	0.793187233971449	0.737591971932108
443	"P38127"	"RIM2"	17.6292712307723	18.0554730986444	17.8970536657217	18.2432576769983	19.0492370182919	17.421604649747	-0.377433783299577	-0.776537136856348	-0.831984676946622	0.480792074460166	0.433208266656481	0.0722868234472681	0.0670929016797402	4	2.91433266920007	0.246035637940616	0.354362975357562	0.308703919956893	"Not Significant"	"Not Significant"	0.363303264583562	0.318042700004039
447	"P38175"	"MRP21"	22.5241571624215	22.8430492434826	22.6400869138743	22.0945519613476	22.2681376110933	22.5990974211167	0.348502108740241	1.99269163185598	1.1826942577221	0.117089924853099	0.275997927906878	0.0216261018020664	0.0449532639404752	4	2.91433266920007	0.246035637940616	0.0458798390414514	0.130243813349497	"Not Significant"	"Not Significant"	0.559094178449228	0.931480472723957
