"id"	"Uniprot"	"Symbol"	"iBAQ.Cbp1_1"	"iBAQ.Cbp1_2"	"iBAQ.Cbp1_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
601	"Q01217"	"ARG5,6"	-1.65954508035266	-1.49289061342277	-1.24266436804109	-0.822963910131286	-1.04141809001633	-1.51609122234578	-0.338208946441043	-1.42240915138212	-1.23924349030795	0.227979828556191	0.259285123715584	0.0797854586916195	0.0912559507643126	4	2.3212036633054	0.158116233698003	0.0848032246437741	0.111724430516713	"Not Significant"	"Not Significant"	0.586222399827518	0.642103577272707
603	"Q01802"	"AAT1"	-1.309308776692	-1.8527274522535	-2.3755244510471	1.70846947632631	1.26089418196847	1.33524492641514	-3.28072308823417	-9.72001589040937	-9.85614545411774	0.000627253915965992	4.54808370595404e-05	0.00193397045125645	0.00022785265652515	4	2.3212036633054	0.158116233698003	0.170882055426063	0.166194329205139	"Significant"	"Significant"	4.34217155086658	3.20255661869073
604	"Q01852"	"TIM44"	2.93474947705523	3.29011886679795	2.6506369351398	2.0723195087246	2.11851437171362	1.9795929703723	0.901692809394159	4.759778363158	3.63842861083866	0.00890664722058023	0.00991203089406546	0.00673681119967777	0.00649330577031095	4	2.3212036633054	0.158116233698003	0.05383131771575	0.0921256904173762	"Not Significant"	"Not Significant"	2.00383735300999	2.05028574912019
609	"Q02204"	"MRPL13"	-0.753712223518392	-1.76737571820546	0.000219602215061343	0.550023375893591	0.911864077988749	-0.160044087288533	-1.27423723536753	-2.1197364375127	-2.46429555292537	0.101372150827937	0.0468123410771471	0.0411656537843282	0.0227097527935767	4	2.3212036633054	0.158116233698003	0.542035975486517	0.401057143206848	"Not Significant"	"Not Significant"	1.32963963933692	0.994081338917348
612	"Q02486"	"ABF2"	1.39780595023666	0.898277978431516	1.61104704553149	0.694771004972885	1.56803152616937	0.401080463303973	0.414415993251144	1.01280577582959	1.08961458524187	0.368438267079032	0.315668762797184	0.118422761461539	0.108963748375451	4	2.3212036633054	0.158116233698003	0.25113771313514	0.216979377106672	"Not Significant"	"Not Significant"	0.500768391867726	0.433635269033891
613	"Q02608"	"MRPS16"	2.76669340971869	3.05155149017972	2.81734614907286	-0.0831438321119968	0.367696525561396	1.22603936509331	2.37499966347619	6.02976963366669	6.41940061800129	0.0038127135095185	0.000547606946569889	0.00360679715343938	0.000832991771777637	4	2.3212036633054	0.158116233698003	0.232711005828207	0.205319124858259	"Significant"	"Significant"	3.2615310513382	2.4187658267509
616	"Q02773"	"RPM2"	-5.71906087476236	-3.72490464307846	-3.49664882746165	-4.02206290563833	-4.71845828795048	-4.64927071822297	0.149725855503105	0.202391605390439	0.24129853488427	0.849487899356673	0.81696158132231	0.22836175499012	0.239602044603662	4	2.3212036633054	0.158116233698003	0.820918182515971	0.57753125914041	"Not Significant"	"Not Significant"	0.0877983662485319	0.0708428031163643
617	"Q02776"	"TIM50"	-4.27076975603215	-2.21129812246156	-3.28357288646215	-3.38435024224097	-2.53952126236747	-5.31078170914415	0.489670816265576	0.483393711384941	0.59033360392983	0.654085041394776	0.575450926247717	0.186334922085554	0.181212106110327	4	2.3212036633054	0.158116233698003	1.53920940867174	1.03205939296749	"Not Significant"	"Not Significant"	0.239991706558164	0.184365782857013
618	"Q02873"	"YPL107W"	-1.53703309681216	-0.944320624197605	-1.68405379294907	-4.47328298686993	-3.97627649587953	-2.01940506397232	2.10118567758765	2.68564851445472	3.2191113417521	0.0549054831733582	0.0168846233348394	0.0267294378089722	0.00990429849090399	4	2.3212036633054	0.158116233698003	0.918167202901829	0.63906955188702	"Not Significant"	"Significant"	1.77250862323854	1.2603842822708
620	"Q02950"	"MRP51"	3.46181061501076	3.7887602283662	3.42746229797013	1.22395836885466	1.39468560364806	1.47526995614904	2.19470640423178	16.0299785683429	9.75959967118559	8.85595073812013e-05	4.82374035082667e-05	0.000612863631910072	0.00022785265652515	4	2.3212036633054	0.158116233698003	0.0281175992951586	0.0758542840269385	"Significant"	"Significant"	4.31661607716103	4.05276480791774
623	"Q03028"	"ODC1"	-1.00566163265421	-0.765917973976396	-0.0887398274053979	-0.92912140599562	-0.514001305353027	-0.867180130872946	0.149994469395197	0.494265044130623	0.481643008266505	0.647032499045515	0.64628248328487	0.185098680591789	0.198638445598801	4	2.3212036633054	0.158116233698003	0.138140796943938	0.145475959586905	"Not Significant"	"Not Significant"	0.18957761495125	0.189073905109249
625	"Q03201"	"RSM10"	-1.58710190410646	-0.325268699996705	-0.492018934570805	0.779219888256478	-0.232273941707501	0.0906369794038966	-1.01399082154228	-2.0460732000937	-2.30143407560335	0.110180585321593	0.0587992136579597	0.0440972957530625	0.0273424850685152	4	2.3212036633054	0.158116233698003	0.368397753273626	0.291180460561192	"Not Significant"	"Not Significant"	1.23062848185401	0.957894924817454
626	"Q03246"	"MRPS17"	3.99638885201359	4.36016587593046	3.80893573119902	1.32883903459718	1.65189943953049	1.17123375273228	2.67117274409437	12.4276144301061	10.2478632018286	0.000241036359218276	3.60070746178938e-05	0.00104138843260261	0.00022785265652515	4	2.3212036633054	0.158116233698003	0.0692978350555117	0.101912761464965	"Significant"	"Significant"	4.44361216129782	3.61791744117271
627	"Q03430"	"RSM28"	2.54571251021178	2.88803330460485	2.80553684678323	1.74923631213273	2.31330822308022	1.60974959040767	0.855662845326412	3.58725433233829	3.13047561805876	0.0230181265090351	0.0189597367171583	0.0135900507060207	0.0109076571414437	4	2.3212036633054	0.158116233698003	0.0853438577972868	0.112066538243221	"Not Significant"	"Not Significant"	1.72216769775108	1.63793002735693
631	"Q03799"	"MRPS8"	-0.0271675752339213	-0.392782893023611	0.42129175316159	-2.02378883760452	-1.7414734636431	-2.26505707899361	2.01055355504843	7.18472443121457	6.7675474197089	0.00198794858146803	0.000407137554414789	0.00241745521274372	0.000723114890566523	4	2.3212036633054	0.158116233698003	0.117463333027536	0.132391449093161	"Significant"	"Significant"	3.39025883640005	2.70159485287306
