"iBAQ.Pet309_1"	"iBAQ.Pet309_2"	"iBAQ.Pet309_3"	"iBAQ.Kgd41_1"	"iBAQ.Kgd41_2"	"iBAQ.Kgd41_3"	"id"	"Uniprot"	"Symbol"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"gene"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
3295600	2961000	2627200	5187000	7088100	5306100	314	"P23180"	"AIM17"	-0.975933174133501	-5.63922047518254	-3.16537134107036	0.00486748262922044	0.0144961064981338	0.0114088915066043	0.0174445746932575	4	3.47859151287114	0.254888530478237	0.0449255364826559	0.142587708252971	"AIM17"	"Not Significant"	"Not Significant"	1.83874862903661	2.31269558968922
9326600	7905700	5703700	15470000	23907000	19611000	316	"P23369"	"MRPL25"	-1.36940371054485	-4.9544828449538	-3.95477634684494	0.00773644729980827	0.0048148971343676	0.0149773692847326	0.00716378018080116	4	3.47859151287114	0.254888530478237	0.114592871351534	0.17984998404326	"MRPL25"	"Not Significant"	"Not Significant"	2.31741298672298	2.11145842850331
4674100	3976600	3230800	29244000	57286000	18075000	319	"P23641"	"MIR1"	-2.99266256600426	-5.90685424048815	-6.43426291608673	0.00411138480354617	0.000269150912813496	0.0105987740104023	0.000937229440106145	4	3.47859151287114	0.254888530478237	0.385029719728304	0.324495856417131	"MIR1"	"Significant"	"Significant"	3.57000414295514	2.38601187368528
680260	216590	373410	492170	664900	591140	320	"P23644"	"TOM40"	-0.604660162017009	-1.22585137734259	-1.32208509895515	0.287490032115174	0.225142258505552	0.212670329319911	0.175463038858897	4	3.47859151287114	0.254888530478237	0.364954171871153	0.313758247431482	"TOM40"	"Not Significant"	"Not Significant"	0.647542981617425	0.541377208617561
1219600	580910	825260	1584100	869360	501790	324	"P25038"	"IFM1"	-0.0803764711550959	-0.141017857481767	-0.159860461686958	0.894672501444868	0.87722366565597	0.498897473894852	0.496775786703954	4	3.47859151287114	0.254888530478237	0.48730504210489	0.379198842775225	"IFM1"	"Not Significant"	"Not Significant"	0.056889660481565	0.0483359108787667
1495500	1085100	1051900	640460	826550	1061700	326	"P25270"	"MRM1"	0.534240977435115	2.0100929263546	1.56306396798479	0.114786783615763	0.159280017152925	0.104058859279356	0.137200475290104	4	3.47859151287114	0.254888530478237	0.105957909454357	0.175231487695483	"MRM1"	"Not Significant"	"Not Significant"	0.797838706211309	0.94010811309805
3879400	2529900	3112400	6126200	6219100	10123000	329	"P25348"	"MRPL32"	-1.21944063231303	-4.10265737435592	-3.43140561405734	0.0148207981158096	0.00990270209697246	0.0214730518926945	0.0124668945219302	4	3.47859151287114	0.254888530478237	0.132520200498407	0.189438596613431	"MRPL32"	"Not Significant"	"Not Significant"	2.00424628563618	1.82912840850521
155480	0	82969	1331200	1436900	993240	330	"P25374"	"NFS1"	-3.81917922320843	-7.90555284260066	-8.45853572469663	0.00138503198669129	4.351246518983e-05	0.00591447787547097	0.000284853528331264	4	3.47859151287114	0.254888530478237	0.350079633198369	0.305802450596111	"NFS1"	"Significant"	"Significant"	4.36138631114508	2.85854019664783
529140	597270	661750	1734600	3877400	4194800	335	"P25605"	"ILV6"	-2.35858662343472	-5.64780026221962	-5.68179914245149	0.00484072240382597	0.000591929265748747	0.0114088915066043	0.00179400634941368	4	3.47859151287114	0.254888530478237	0.261599110447995	0.258477751768481	"ILV6"	"Significant"	"Significant"	3.22773018741624	2.315089821706
8050600	7049000	5252700	21658000	24638000	19978000	337	"P25626"	"IMG1"	-1.72013583860692	-8.50683715081313	-5.41501187420441	0.00104735210526108	0.000796217076650244	0.00504863720481517	0.00207694964304778	4	3.47859151287114	0.254888530478237	0.0613310654977915	0.151362370694101	"IMG1"	"Significant"	"Significant"	3.09896851223868	2.97990728998811
6737800	4906300	3173600	2940000	6842100	6240000	338	"P25642"	"IMG2"	-0.0862560049185936	-0.173172917982183	-0.187453022799381	0.87092542125836	0.856290616302102	0.489016293196906	0.488300547352902	4	3.47859151287114	0.254888530478237	0.372143114292656	0.317603325697426	"IMG2"	"Not Significant"	"Not Significant"	0.0673788151870774	0.0600190327336557
1891800	617490	429920	3123900	3987900	4161900	339	"P25719"	"CPR3"	-2.22994414022776	-3.39831254054375	-4.00934723798592	0.027319769772959	0.00447643961166091	0.0334841186331874	0.00697971133199244	4	3.47859151287114	0.254888530478237	0.645881122098047	0.464014856443166	"CPR3"	"Significant"	"Significant"	2.3490672698775	1.5635229648278
1346500	1386300	1041500	1554000	2060100	1124600	345	"P27929"	"NAM9"	-0.296332086876379	-1.04225244801756	-0.847438824874247	0.356141910107024	0.423039518474415	0.252466733525775	0.283752068288704	4	3.47859151287114	0.254888530478237	0.121255869531354	0.183413755733879	"NAM9"	"Not Significant"	"Not Significant"	0.373619060866761	0.448376916364428
494410	532030	312730	519200	1416900	764760	346	"P28239"	"PPA2"	-0.92461011375894	-1.90576073551719	-2.04243216286144	0.129376536274766	0.0778444034175954	0.114097965797611	0.0729738202480368	4	3.47859151287114	0.254888530478237	0.353078919160395	0.307406648903701	"PPA2"	"Not Significant"	"Not Significant"	1.10877260534667	0.888144480161772
81910000	76849000	58598000	47523000	89489000	58452000	347	"P28241"	"IDH2"	0.189776282610939	0.618358326879776	0.527527827006852	0.569811428806999	0.613112355337876	0.35978101046112	0.383279750014538	4	3.47859151287114	0.254888530478237	0.141284559800374	0.194126302466536	"IDH2"	"Not Significant"	"Not Significant"	0.212459931954652	0.244268844289175
1562900	1992100	1785200	1070300	2213100	5161200	350	"P28778"	"MRP17"	-0.379063052764932	-0.571217566943426	-0.675846695835975	0.598415215142957	0.519484813659017	0.370820412408669	0.333411517915448	4	3.47859151287114	0.254888530478237	0.6605581581827	0.471865017029898	"MRP17"	"Not Significant"	"Not Significant"	0.284427143853658	0.222997372749507
0	112130	87002	0	87164	0	351	"P28817"	"EHD3"	-0.346578023952076	-1.2676719599902	-1.00460393777229	0.273685144002907	0.346479776102822	0.207551704436782	0.247622629334173	4	3.47859151287114	0.254888530478237	0.112119081995373	0.178526852888467	"EHD3"	"Not Significant"	"Not Significant"	0.460322109921657	0.562748776037687
38149000	39414000	27200000	49958000	68983000	48316000	352	"P28834"	"IDH1"	-0.675165850520497	-2.85069759633398	-2.04462623558689	0.0463630938594835	0.077586238004774	0.0518853334059541	0.0729738202480368	4	3.47859151287114	0.254888530478237	0.0841414313473575	0.163562724629896	"IDH1"	"Not Significant"	"Not Significant"	1.11021530565707	1.33382759080014
227200	608140	177520	7006200	8553000	6897000	358	"P30902"	"ATP7"	-4.68015602370384	-8.48232953638295	-9.51637019253769	0.00105897269693107	1.92792848187236e-05	0.00504863720481517	0.000175293711824813	4	3.47859151287114	0.254888530478237	0.456648084988551	0.362801660464317	"ATP7"	"Significant"	"Significant"	4.71490908065325	2.97511523698886
2434300	2009000	1948400	2367100	3476000	3007800	359	"P31334"	"MRPL9"	-0.458994316667061	-2.41144034141301	-1.46309479918474	0.0734401577152532	0.184160601460851	0.0696911603088048	0.154911758663347	4	3.47859151287114	0.254888530478237	0.0543441538584208	0.147625350626969	"MRPL9"	"Not Significant"	"Not Significant"	0.734803275324284	1.13406639914354
2382900	1870900	1119400	13474000	26446000	9828100	360	"P32191"	"GUT2"	-3.15160664996951	-5.94888929600671	-6.58362898017188	0.00400611550520467	0.000232004141503463	0.0105987740104023	0.000862960632587115	4	3.47859151287114	0.254888530478237	0.421001362298315	0.343735651775977	"GUT2"	"Significant"	"Significant"	3.63450426245372	2.39727653318776
8829800	6571000	5819700	5231800	6724000	5130300	361	"P32316"	"ACH1"	0.301256060345668	1.37961310821864	0.931728143486679	0.239810778918709	0.380572491603443	0.185306054727004	0.2646957644655	4	3.47859151287114	0.254888530478237	0.0715234112369462	0.156813849476764	"ACH1"	"Not Significant"	"Not Significant"	0.419562606423631	0.620131300304269
310000	443270	199460	1173100	2589400	439810	365	"P32332"	"OAC1"	-1.86904234817489	-2.30374165941206	-2.84664217851947	0.0825984478915743	0.0231420632197221	0.0779262261411488	0.0257651493323783	4	3.47859151287114	0.254888530478237	0.987329220754836	0.646641811301783	"OAC1"	"Not Significant"	"Significant"	1.63559792433864	1.08302811343577
2083700	1675500	1075500	3189800	6963000	3728100	366	"P32335"	"MSS51"	-1.48762291983019	-3.34990247390977	-3.46317547200556	0.0285714370716496	0.00946808892438027	0.0342952215447424	0.0120121443062604	4	3.47859151287114	0.254888530478237	0.295809865368329	0.276775718631067	"MSS51"	"Not Significant"	"Not Significant"	2.02373767182594	1.54406791514433
1652000	1969400	925690	9133300	14781000	6925900	367	"P32340"	"NDI1"	-2.75941295319096	-6.01628706047078	-6.30476723165384	0.00384414369173511	0.000306765061567674	0.010504940122661	0.00104595398907396	4	3.47859151287114	0.254888530478237	0.315549543613155	0.287333684371462	"NDI1"	"Significant"	"Significant"	3.51319410506339	2.41520038703853
4317400	4366600	3916000	3703900	5899900	5817500	368	"P32387"	"MRP20"	-0.261360349575533	-1.15571401720003	-0.801277563127229	0.312129924061622	0.44767772854686	0.228151136805315	0.29671227122225	4	3.47859151287114	0.254888530478237	0.0767131652296671	0.15958964167442	"MRP20"	"Not Significant"	"Not Significant"	0.349034510731126	0.50566459329603
3099000	1980400	871850	676930	813420	404940	369	"P32388"	"MRP49"	1.52827182145422	2.48677148507814	2.88277385836203	0.0677180733704893	0.0219349132781539	0.0658003687256837	0.0247580161845716	4	3.47859151287114	0.254888530478237	0.56652713035814	0.421571574654967	"MRP49"	"Not Significant"	"Significant"	1.65886407828177	1.16929540638808
207650	99988	323840	808860	838460	620310	370	"P32445"	"RIM1"	-1.98911980908043	-3.87804696824103	-4.24320248745853	0.0178708816427297	0.00329203644611035	0.0240818628291298	0.00563696657922706	4	3.47859151287114	0.254888530478237	0.394627198694218	0.329629164714233	"RIM1"	"Significant"	"Significant"	2.48253536536226	1.74785402146595
41379	0	0	401500	398960	337420	372	"P32453"	"ATP11"	-1.98087678154638	-2.80770868249503	-3.37117140261565	0.048429751414364	0.0107862852283664	0.0529992052833622	0.0133735249489029	4	3.47859151287114	0.254888530478237	0.746624251047956	0.517898333713731	"ATP11"	"Significant"	"Significant"	1.96712809958023	1.31488776014295
1430800	948630	1165500	11138000	15316000	10581000	374	"P32473"	"PDB1"	-3.38536720085267	-14.1614088059584	-10.2256313075007	0.000144352566612992	1.16561084884001e-05	0.00180186132043522	0.000142888390344231	4	3.47859151287114	0.254888530478237	0.0857215279373662	0.164407855206845	"PDB1"	"Significant"	"Significant"	4.93344641905428	3.84057548988544
273410	163030	293400	89186	72784	88358	375	"P32493"	"AEP1"	1.503685756493	5.29829545323256	4.30292680795624	0.00609419141428941	0.0030475173404052	0.0130119595197239	0.00536304152833309	4	3.47859151287114	0.254888530478237	0.120818401598894	0.183179771603736	"AEP1"	"Significant"	"Significant"	2.51605381456245	2.21508390901323
124940	252510	79214	77490	140060	105230	380	"P32606"	"PET127"	0.376576730040737	0.690464760746115	0.771684976310558	0.527877118652759	0.463983347153474	0.344012081663346	0.302535675758448	4	3.47859151287114	0.254888530478237	0.446185222212052	0.357205492919403	"PET127"	"Not Significant"	"Not Significant"	0.333497606447574	0.277467162507873
2942700	1557100	1638200	2240600	3063900	2239500	381	"P32611"	"RML2"	-0.344772474477793	-1.04190086489372	-0.929423482616826	0.356286558845265	0.381690254904382	0.252466733525775	0.2646957644655	4	3.47859151287114	0.254888530478237	0.164249340220593	0.206409246590811	"RML2"	"Not Significant"	"Not Significant"	0.418288928065781	0.448200561397063
4364700	4561900	4413800	9608600	9116600	9623600	383	"P32787"	"MGM101"	-1.08728674013045	-33.9668486478804	-3.85409389740652	4.48151559926736e-06	0.00551431350155686	0.000242406277586666	0.00771353606448517	4	3.47859151287114	0.254888530478237	0.00153698252686971	0.119380903131386	"MGM101"	"Not Significant"	"Not Significant"	2.25850854687626	5.34857508754532
406680	306290	340090	1257700	2454200	971340	385	"P32796"	"CAT2"	-2.04838810962205	-4.92490171171216	-4.94533900616176	0.00790161410784723	0.00137361018809451	0.0149773692847326	0.00299743768384133	4	3.47859151287114	0.254888530478237	0.259489994238574	0.257349669719453	"CAT2"	"Significant"	"Significant"	2.86213649666425	2.10228418383261
0	82228	0	1051900	1313000	1191700	386	"P32799"	"COX13"	-4.22963169414585	-16.3441176244435	-12.4801591926111	8.20245439527297e-05	2.82935699607742e-06	0.00166377288524687	7.18941005537858e-05	4	3.47859151287114	0.254888530478237	0.100455427049091	0.172288429556369	"COX13"	"Significant"	"Significant"	5.5483122516788	4.08605617556384
0	81872	19114	1945500	1591400	1935400	387	"P32860"	"NFU1"	-5.12836216411288	-7.04283335073413	-8.51613755787461	0.00214256352185687	4.15363808087418e-05	0.00709541548360051	0.000283247009790352	4	3.47859151287114	0.254888530478237	0.795341803210962	0.543955407203658	"NFU1"	"Significant"	"Significant"	4.3815713475522	2.66906629342672
14465000	15833000	12406000	20368000	30785000	23951000	388	"P32874"	"HFA1"	-0.800692930744074	-3.9736993373691	-2.52250457149598	0.0164876377269699	0.0376070504986718	0.0232758550607037	0.0392028412463956	4	3.47859151287114	0.254888530478237	0.0609022362359029	0.151133007043927	"HFA1"	"Not Significant"	"Not Significant"	1.42473072673134	1.78284156361764
441810	396680	245260	1306700	2112400	1061500	389	"P32891"	"DLD1"	-2.03032865473226	-5.16443150254039	-5.04898513284511	0.006677570346487	0.00121466097315327	0.013544678149282	0.00276102605198809	4	3.47859151287114	0.254888530478237	0.231834947728001	0.242558089533276	"DLD1"	"Significant"	"Significant"	2.91554492209426	2.17538152810177
354750	308790	209220	544170	986070	543590	390	"P32898"	"CYM1"	-1.22327230610517	-3.34346259759202	-3.15180068094507	0.0287430146520959	0.0147842186053825	0.0342952215447424	0.0176614245946295	4	3.47859151287114	0.254888530478237	0.200791168980777	0.225954011776765	"CYM1"	"Not Significant"	"Not Significant"	1.8302016244242	1.54146768372758
82133	103010	118720	1157900	1297600	1016600	391	"P32902"	"MRP4"	-3.52350383758186	-19.0243233653235	-11.2908180422	4.49735031208325e-05	5.78452769939211e-06	0.00121631390542695	0.000105189724734512	4	3.47859151287114	0.254888530478237	0.0514543762934356	0.146079723988578	"MRP4"	"Significant"	"Significant"	5.23773209495275	4.34704328261679
7291100	7158700	5084800	2155100	5358400	3560600	392	"P32904"	"MRPL6"	0.896782557843826	2.15616549704185	2.16509103506276	0.0973064095736633	0.0646356364608753	0.0902284723266313	0.0622258777269959	4	3.47859151287114	0.254888530478237	0.259478500926513	0.257343522405729	"MRPL6"	"Not Significant"	"Not Significant"	1.18952797037904	1.01185855180984
4307900	4638900	2360400	14940000	22014000	9408800	395	"P33303"	"SFC1"	-2.01188983688169	-4.28041996111006	-4.53054034273051	0.0128433733014241	0.00228200788947327	0.0194776040450258	0.00429285097114778	4	3.47859151287114	0.254888530478237	0.331380456070249	0.295801007358604	"SFC1"	"Significant"	"Significant"	2.64168285845033	1.8913208941966
79062	113040	82175	520190	512390	417780	397	"P33416"	"HSP78"	-2.41478774377639	-12.534753434025	-7.67898609308138	0.000233067594776554	8.38599143397958e-05	0.00222470882599069	0.000403667161153674	4	3.47859151287114	0.254888530478237	0.0556695350124968	0.148334244087346	"HSP78"	"Significant"	"Significant"	4.07644558555006	3.63251810566454
0	0	237790	1029100	1836400	800370	398	"P33421"	"SDH3"	-3.241987377303	-4.70473318440296	-5.61796750685677	0.00927580220090091	0.000634905680562939	0.0157871723646157	0.00185616474058991	4	3.47859151287114	0.254888530478237	0.71226876687985	0.499522956955165	"SDH3"	"Significant"	"Significant"	3.19729078723325	2.03264852091947
