"iBAQ.Cbp1_1"	"iBAQ.Cbp1_2"	"iBAQ.Cbp1_3"	"iBAQ.Kgd41_1"	"iBAQ.Kgd41_2"	"iBAQ.Kgd41_3"	"id"	"Uniprot"	"Symbol"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"gene"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
120030	27084	57713	89186	72784	88358	375	"P32493"	"AEP1"	-0.537379694525583	-0.856533199122985	-0.995877267819404	0.439983802156547	0.351329943886511	0.154826934311744	0.136306289384594	4	3.26174390961326	0.248312115949008	0.5904258474735	0.436759263511782	"AEP1"	"Not Significant"	"Not Significant"	0.454284833668046	0.356563311612716
271770	255530	169680	77490	140060	105230	380	"P32606"	"PET127"	1.12234077017867	3.44281179791451	3.07872765367528	0.0262262012278176	0.0170510782037285	0.0155211629536868	0.0104527441506054	4	3.26174390961326	0.248312115949008	0.15940949015112	0.199341716053635	"PET127"	"Not Significant"	"Not Significant"	1.76824815373163	1.58126461086881
1651000	1265400	1504700	2240600	3063900	2239500	381	"P32611"	"RML2"	-0.763340498307108	-4.06113005420316	-2.4921721941974	0.0153344358035763	0.0402816483778005	0.0109186117223032	0.0212576640884273	4	3.26174390961326	0.248312115949008	0.0529948993869358	0.140725167693503	"RML2"	"Not Significant"	"Not Significant"	1.39489276585588	1.81433219828606
5380900	3992800	4354100	9608600	9116600	9623600	383	"P32787"	"MGM101"	-1.05725865036013	-8.10789717159743	-3.65393680327758	0.00125808669183936	0.00763232733126305	0.0028431417761681	0.00554938006296258	4	3.26174390961326	0.248312115949008	0.0255057024667491	0.125583241862825	"MGM101"	"Not Significant"	"Not Significant"	2.11734301210993	2.900289431633
39796	331880	34137	25554	273370	0	384	"P32795"	"YME1"	-0.294843512890854	-0.202289649859836	-0.26429370225898	0.849562443848891	0.798898140188895	0.258960608820949	0.264031784508744	4	3.26174390961326	0.248312115949008	3.1865965935449	1.86681285856326	"YME1"	"Not Significant"	"Not Significant"	0.0975085898648541	0.0708046944614008
135040	64747	99891	1257700	2454200	971340	385	"P32796"	"CAT2"	-3.91505818513499	-7.77638623621223	-8.46366180105756	0.00147440470281981	5.14287884720618e-05	0.00292124825509695	0.000210337303518266	4	3.26174390961326	0.248312115949008	0.380199949611615	0.320960138409845	"CAT2"	"Significant"	"Significant"	4.28879370640214	2.83138329254384
579910	225900	449790	1051900	1313000	1191700	386	"P32799"	"COX13"	-1.60130166088718	-3.84261342306636	-3.88359137518191	0.0184183701866851	0.00561001629889338	0.0121641481624599	0.004302049504009	4	3.26174390961326	0.248312115949008	0.260485873713731	0.255017809741711	"COX13"	"Significant"	"Significant"	2.2510358769775	1.73474880249124
7418300	7177300	10610000	20368000	30785000	23951000	388	"P32874"	"HFA1"	-1.57750649405338	-6.30241145732748	-4.78106568831629	0.00323991757883112	0.00181638369367764	0.00447403746893003	0.00178290763426519	4	3.26174390961326	0.248312115949008	0.0939766727238693	0.163299234665312	"HFA1"	"Significant"	"Significant"	2.74079240556958	2.48946603779158
322420	76352	107060	1306700	2112400	1061500	389	"P32891"	"DLD1"	-3.37286700323241	-4.86769099612776	-5.79445802372365	0.00823340622440141	0.000583583520292272	0.00728537496308991	0.000821249809751422	4	3.26174390961326	0.248312115949008	0.720184367320324	0.508234392054967	"DLD1"	"Significant"	"Significant"	3.23389698056745	2.0844204565958
432710	276100	296320	544170	986070	543590	390	"P32898"	"CYM1"	-1.01417301709877	-2.89917151249407	-2.69359943813682	0.044154616853608	0.0298789165420156	0.0230926094258183	0.0169700577194794	4	3.26174390961326	0.248312115949008	0.183555560423175	0.212642141170577	"CYM1"	"Not Significant"	"Not Significant"	1.52463515479356	1.35502387942015
157640	172860	137880	1157900	1297600	1016600	391	"P32902"	"MRP4"	-2.88908062779155	-20.7887304642735	-9.90978683937867	3.163512035441e-05	1.7752679189625e-05	0.000397598941828002	9.68083125400748e-05	4	3.26174390961326	0.248312115949008	0.0289704103351473	0.12749171338786	"MRP4"	"Significant"	"Significant"	4.75073609503339	4.49983050894763
7910000	6891900	8037300	2155100	5358400	3560600	392	"P32904"	"MRPL6"	1.13787097641096	2.94430584889583	2.87515844590526	0.0422077870500113	0.0228918447018694	0.022235969507996	0.0132958264163752	4	3.26174390961326	0.248312115949008	0.224032722086596	0.234938251949056	"MRPL6"	"Not Significant"	"Not Significant"	1.64031920900469	1.37460741726428
7136200	6037100	8660300	14940000	22014000	9408800	395	"P33303"	"SFC1"	-1.0173465439948	-2.64205113972327	-2.57553477023197	0.0574570089336976	0.0355844775839431	0.0284599924921643	0.0191915678832285	4	3.26174390961326	0.248312115949008	0.22240607616163	0.234042243527271	"SFC1"	"Not Significant"	"Not Significant"	1.44873940567171	1.24065698602595
8965.1	0	0	520190	512390	417780	397	"P33416"	"HSP78"	-4.12247719394025	-5.02355414868526	-6.17774308710422	0.00736687133135441	0.000393200461783345	0.00685119926658176	0.000622506054688512	4	3.26174390961326	0.248312115949008	1.01014939213154	0.667956369817003	"HSP78"	"Significant"	"Significant"	3.40538598079453	2.13271691539973
0	0	75847	1029100	1836400	800370	398	"P33421"	"SDH3"	-4.07517328545529	-8.34770787572946	-8.98676849143115	0.00112573226119963	3.44198347954953e-05	0.00275648276873682	0.000153570341794671	4	3.26174390961326	0.248312115949008	0.357477683420503	0.308443989961794	"SDH3"	"Significant"	"Significant"	4.46319121848193	2.94856488773506
1008000	893070	1034100	2548300	4658500	2451600	399	"P33759"	"MRPS5"	-1.65546924142012	-5.39486548045604	-4.6596163633778	0.00571170884105104	0.00210115815307416	0.00593599591598964	0.0020116045521927	4	3.26174390961326	0.248312115949008	0.141244729339769	0.189335986830766	"MRPS5"	"Significant"	"Significant"	2.67754125724545	2.24323393917792
